Date Time,Hole Depth,Bit Position,Block Height,Diff Press,Flow Out Percent,Hook Load,ROP - Average,Pump SPM 1,Strks - Pump 1,Pump SPM 2,Strks - Pump 2,Top Drive RPM,Top Drive Torque,Pump Pressure,Mud Volume,Flow In Rate,Bit Weight
04/25/2018 10:00:13,2382,2382,91.6,302.65,35.8,145.4,207.46,94.72,-999.25,95.44,-999.25,90.28,11163,3131.665,83.17,756.47,33.3
04/25/2018 10:00:14,2382,2382,91.5,223.06,33.69,144.3,211.16,94.96,-999.25,95.44,-999.25,90.36,10961,3052.22,83.52,757.42,33.3
04/25/2018 10:00:15,2382,2382,91.5,135.26,35.68,149.5,212.95,94.72,-999.25,94.96,-999.25,90.17,11212,2964.555,83.61,754.57,28.7
04/25/2018 10:00:16,2382,2382,91.5,50.28,33.83,148.7,212.93,94.72,-999.25,95.44,-999.25,90.4,10552,2879.73,83.87,756.47,26.4
04/25/2018 10:00:17,2382,2382,91.5,-31.98,34.75,147.3,210.1,94.72,-999.25,94.96,-999.25,90.21,11186,2797.615,84.22,754.57,30.4
04/25/2018 10:00:18,2382.1,2382.1,91.5,-90.29,32.11,147.5,204.44,95.2,-999.25,95.44,-999.25,90.36,10968,2739.44,84.48,758.36,30.4
04/25/2018 10:00:19,2382.1,2382.1,91.4,-148.47,32.58,151.6,197.66,95.2,-999.25,94.72,-999.25,90.15,11894,2681.415,84.66,755.52,25.9
04/25/2018 10:00:20,2382.1,2382.1,91.4,-215.92,31.66,151,189.24,95.2,-999.25,94.72,-999.25,90.37,9941,2614.1,84.75,755.52,23.6
04/25/2018 10:00:21,2382.1,2382.1,91.4,-268.61,31.94,147.7,179.03,95.44,-999.25,94.49,-999.25,90.18,12659,2561.565,84.84,755.52,27.8
04/25/2018 10:00:22,2382.2,2382.2,91.4,-301.61,31.48,153.2,169.08,95.2,-999.25,94.96,-999.25,90.45,12381,2528.71,85.45,756.47,28.2
04/25/2018 10:00:23,2382.2,2382.2,91.3,-327.36,33.05,155.4,156.39,94.72,-999.25,94.96,-999.25,90.39,13371,2503.105,85.62,754.57,19.8
04/25/2018 10:00:24,2382.2,2382.2,91.3,-352.93,32.24,154.9,144.41,94.72,-999.25,95.2,-999.25,90.56,13371,2477.68,85.89,755.52,21
04/25/2018 10:00:25,2382.3,2382.3,91.3,-361.12,31.89,151.2,132.37,94.96,-999.25,95.44,-999.25,90.67,12258,2469.635,85.89,757.42,25.4
04/25/2018 10:00:26,2382.3,2382.3,91.2,-371.48,32.25,150.2,121.51,94.72,-999.25,95.44,-999.25,90.31,12258,2459.42,85.98,756.47,25.4
04/25/2018 10:00:27,2382.3,2382.3,91.2,-371.21,31.68,154.9,112.42,94.96,-999.25,95.2,-999.25,90.42,10560,2459.835,86.41,756.47,23.2
04/25/2018 10:00:28,2382.4,2382.4,91.2,-376.72,31.04,153.9,105.05,94.96,-999.25,95.2,-999.25,90.32,10848,2454.47,86.76,756.47,21.6
04/25/2018 10:00:29,2382.4,2382.4,91.1,-410.6,30.63,150.3,99.46,95.2,-999.25,94.72,-999.25,90.43,10860,2420.735,86.85,755.52,26.9
04/25/2018 10:00:30,2382.4,2382.4,91.1,-423.01,30.7,153.2,94.65,95.2,-999.25,94.72,-999.25,90.15,11422,2408.47,87.03,755.52,25.6
04/25/2018 10:00:31,2382.4,2382.4,91.1,-443.97,29.98,156.2,90.9,95.44,-999.25,94.49,-999.25,90.25,11778,2387.655,87.47,755.52,18.8
04/25/2018 10:00:32,2382.5,2382.5,91.1,-454.64,31.44,155.5,88.66,94.96,-999.25,94.72,-999.25,90.23,12108,2377.13,87.9,754.57,19.9
04/25/2018 10:00:33,2382.5,2382.5,91,-464.14,31.5,152.1,88.27,94.96,-999.25,94.96,-999.25,90.4,11710,2367.775,87.99,755.52,24.8
04/25/2018 10:00:34,2382.5,2382.5,91,-458.95,32.37,155.2,88.93,95.2,-999.25,94.72,-999.25,90.11,12820,2373.11,88.08,755.52,25.4
04/25/2018 10:00:35,2382.6,2382.6,91,-443.68,31.91,157.7,90.5,94.96,-999.25,94.96,-999.25,90.45,10923,2388.525,88.25,755.52,17.8
04/25/2018 10:00:36,2382.6,2382.6,90.9,-439.19,34.06,155.5,92.87,94.72,-999.25,95.44,-999.25,90.15,12044,2393.16,88.69,756.47,20.6
04/25/2018 10:00:37,2382.7,2382.7,90.9,-435.27,32.01,152.5,95.64,94.72,-999.25,95.44,-999.25,90.57,9919,2397.225,88.87,756.47,23.7
04/25/2018 10:00:38,2382.7,2382.7,90.8,-429.86,32.4,153.1,98.73,94.96,-999.25,95.44,-999.25,89.93,11958,2402.78,89.65,757.42,23.7
04/25/2018 10:00:39,2382.8,2382.8,90.8,-429.2,30.43,153.8,102.02,94.96,-999.25,94.96,-999.25,90.4,9555,2403.585,90.44,755.52,20.6
04/25/2018 10:00:40,2382.8,2382.8,90.8,-432.12,32.23,152.1,104.39,94.96,-999.25,94.96,-999.25,89.95,11913,2400.81,91.06,755.52,24.6
04/25/2018 10:00:41,2382.8,2382.8,90.7,-455.29,30.74,148.6,106.56,95.2,-999.25,94.96,-999.25,90.62,7647,2377.785,91.23,756.47,26.3
04/25/2018 10:00:42,2382.8,2382.8,90.7,-474.61,32.39,151.3,109.13,95.2,-999.25,94.49,-999.25,89.7,12040,2358.61,91.5,754.57,26.9
04/25/2018 10:00:43,2382.9,2382.9,90.7,-487.68,30.23,154.4,111.43,95.2,-999.25,94.49,-999.25,90.56,7557,2345.675,91.5,754.57,21.7
04/25/2018 10:00:44,2382.9,2382.9,90.6,-487.79,31.47,151.3,113.34,94.96,-999.25,94.49,-999.25,89.68,11384,2345.72,91.5,753.63,27
04/25/2018 10:00:45,2382.9,2382.9,90.6,-501.62,30.04,147,115.25,94.96,-999.25,95.2,-999.25,90.5,7227,2332.035,91.5,756.47,27
04/25/2018 10:00:46,2382.9,2382.9,90.6,-503.4,32.2,151.4,116.96,94.96,-999.25,95.2,-999.25,89.71,11621,2330.39,91.5,756.47,27
04/25/2018 10:00:47,2383,2383,90.6,-500.48,30.61,154.1,118.15,94.96,-999.25,95.2,-999.25,90.53,7613,2333.465,91.5,756.47,21.6
04/25/2018 10:00:48,2383,2383,90.6,-496.77,33.34,152.1,118.48,94.49,-999.25,94.96,-999.25,89.73,11800,2337.32,91.93,753.63,26.8
04/25/2018 10:00:49,2383,2383,90.5,-498.86,30.53,146.3,118.41,94.72,-999.25,95.44,-999.25,90.53,8232,2335.365,92.28,756.47,27.2
04/25/2018 10:00:50,2383,2383,90.5,-502.8,31.16,151.6,118.34,95.2,-999.25,95.44,-999.25,89.82,11980,2331.58,92.9,758.36,25.6
04/25/2018 10:00:51,2383,2383,90.5,-515.95,30.88,153.5,117.95,94.96,-999.25,94.72,-999.25,90.45,6335,2318.575,93.25,754.57,20.6
04/25/2018 10:00:52,2383.1,2383.1,90.5,-518.72,32.33,150.8,117.03,94.96,-999.25,94.96,-999.25,89.89,11328,2315.94,93.51,755.52,25.2
04/25/2018 10:00:53,2383.1,2383.1,90.5,-526.35,30.25,147.6,114.99,95.2,-999.25,94.72,-999.25,90.42,9146,2308.465,93.6,755.52,26.6
04/25/2018 10:00:54,2383.1,2383.1,90.4,-522,31.83,150.9,112.29,95.44,-999.25,94.72,-999.25,90.06,10792,2312.96,93.6,756.47,26.3
04/25/2018 10:00:55,2383.1,2383.1,90.4,-526.98,31.62,153.4,109.2,95.44,-999.25,94.72,-999.25,90.29,9742,2308.115,93.69,756.47,22.1
04/25/2018 10:00:56,2383.2,2383.2,90.4,-521.07,32.11,150,106.69,94.72,-999.25,94.72,-999.25,89.96,11107,2314.18,94.13,753.63,27
04/25/2018 10:00:57,2383.2,2383.2,90.3,-514.69,31.52,146.4,104.32,94.96,-999.25,95.44,-999.25,90.4,9870,2320.705,94.38,757.42,27.4
04/25/2018 10:00:58,2383.2,2383.2,90.3,-510.08,32.47,150.7,101.76,94.72,-999.25,95.44,-999.25,90.01,12539,2325.46,94.65,756.47,27.4
04/25/2018 10:00:59,2383.3,2383.3,90.3,-509.32,31.04,153.8,99.45,94.96,-999.25,95.44,-999.25,90.39,11332,2326.355,94.74,757.42,22.3
04/25/2018 10:01:00,2383.3,2383.3,90.3,-521.91,32.94,151.6,97.61,94.96,-999.25,95.2,-999.25,90.11,12055,2313.92,95.09,756.47,25
04/25/2018 10:01:01,2383.3,2383.3,90.2,-531.5,31.55,148.5,95.77,95.2,-999.25,95.2,-999.25,90.45,8652,2304.465,95.44,757.42,25.9
04/25/2018 10:01:02,2383.4,2383.4,90.2,-543.23,31.31,149,94.12,94.96,-999.25,95.2,-999.25,90.12,12835,2292.89,95.7,756.47,25.4
04/25/2018 10:01:03,2383.4,2383.4,90.1,-533.62,29.47,151.4,93.14,95.2,-999.25,94.49,-999.25,90.37,12187,2302.645,95.88,754.57,24.7
04/25/2018 10:01:04,2383.4,2383.4,90.1,-517.63,32.92,150,93.4,95.2,-999.25,94.72,-999.25,90.15,13532,2318.78,95.88,755.52,25.7
04/25/2018 10:01:05,2383.5,2383.5,90.1,-488.9,32.89,149.4,93.6,95.2,-999.25,94.72,-999.25,90.36,12992,2347.655,95.96,755.52,25.7
04/25/2018 10:01:06,2383.5,2383.5,90,-455.52,32.12,156.9,94.25,95.2,-999.25,94.72,-999.25,90.26,12400,2381.18,95.96,755.52,23.6
04/25/2018 10:01:07,2383.6,2383.6,90,-421.22,31.17,159.4,95.87,94.96,-999.25,94.96,-999.25,90.46,12224,2415.615,95.96,755.52,16.1
04/25/2018 10:01:08,2383.6,2383.6,89.9,-388.22,32.16,158.4,98.67,94.49,-999.25,95.2,-999.25,90.42,11759,2448.77,95.96,754.57,20.5
04/25/2018 10:01:09,2383.7,2383.7,89.9,-384.2,32.26,155.8,101.91,94.72,-999.25,95.2,-999.25,90.5,11759,2452.935,95.96,755.52,20.5
04/25/2018 10:01:10,2383.8,2383.8,89.8,-385.96,31.77,156.6,106.33,94.72,-999.25,95.44,-999.25,90.46,12381,2451.32,95.96,756.47,17.6
04/25/2018 10:01:11,2383.9,2383.9,89.7,-384.93,33.2,157.5,111.5,94.72,-999.25,94.96,-999.25,90.09,12764,2452.495,95.96,754.57,17.1
04/25/2018 10:01:12,2383.9,2383.9,89.6,-384.56,32.26,153.1,117.29,94.96,-999.25,95.2,-999.25,90.26,11317,2453,95.96,756.47,25.9
04/25/2018 10:01:13,2384,2384,89.6,-375.04,31.74,147.2,123.87,95.2,-999.25,94.96,-999.25,89.9,12213,2462.675,95.96,756.47,27.1
04/25/2018 10:01:14,2384.1,2384.1,89.5,-355.9,34.06,150.6,130.46,95.2,-999.25,94.49,-999.25,90.39,8685,2481.96,95.96,754.57,25.9
04/25/2018 10:01:15,2384.1,2384.1,89.5,-355.73,32.97,152.8,137.37,95.2,-999.25,94.72,-999.25,89.86,12063,2482.275,95.96,755.52,22.4
04/25/2018 10:01:16,2384.2,2384.2,89.4,-338.01,33.5,153.2,144.41,95.2,-999.25,94.49,-999.25,90.04,10901,2500.13,95.53,754.57,25.6
04/25/2018 10:01:17,2384.2,2384.2,89.4,-324.95,32.8,152.2,150.93,95.2,-999.25,94.96,-999.25,89.98,9982,2513.345,95.27,756.47,25.3
04/25/2018 10:01:18,2384.2,2384.2,89.3,-324.37,32.43,158.4,156.79,95.2,-999.25,94.96,-999.25,90.2,9461,2514.07,95.62,756.47,20.8
04/25/2018 10:01:19,2384.3,2384.3,89.3,-338.07,32.23,159.2,162.71,94.72,-999.25,94.96,-999.25,90.18,7591,2500.515,95.7,754.57,14.9
04/25/2018 10:01:20,2384.4,2384.4,89.2,-355.59,33.15,157.5,169.36,94.72,-999.25,95.2,-999.25,89.92,8502,2483.13,95.88,755.52,22.6
04/25/2018 10:01:21,2384.4,2384.4,89.2,-360.48,31.17,151.6,176.2,94.72,-999.25,95.44,-999.25,89.9,9195,2478.395,95.96,756.47,23.5
04/25/2018 10:01:22,2384.5,2384.5,89.1,-337.57,32.97,153.8,182.85,94.72,-999.25,95.44,-999.25,89.75,10743,2501.44,95.88,756.47,21.8
04/25/2018 10:01:23,2384.6,2384.6,89,-319.59,32.55,154,189.1,94.96,-999.25,94.96,-999.25,90.06,9390,2519.575,95.88,755.52,22.1
04/25/2018 10:01:24,2384.7,2384.7,88.9,-286.64,34.29,149.2,195.95,94.72,-999.25,94.96,-999.25,89.78,12869,2552.67,95.88,754.57,29.1
04/25/2018 10:01:25,2384.7,2384.7,88.8,-221.89,33.27,144.2,201.41,94.96,-999.25,94.72,-999.25,89.95,12798,2617.565,95.88,754.57,30.5
04/25/2018 10:01:26,2384.8,2384.8,88.8,-161.63,32.46,149.6,205.75,95.44,-999.25,94.72,-999.25,89.96,11834,2677.96,95.88,756.47,28.8
04/25/2018 10:01:27,2384.9,2384.9,88.7,-119.43,32.84,150.1,209.04,95.2,-999.25,94.72,-999.25,90.46,11643,2720.315,95.88,755.52,27.3
04/25/2018 10:01:28,2384.9,2384.9,88.6,-93.55,32.93,144.6,211.57,94.96,-999.25,94.72,-999.25,90.4,11343,2746.34,95.88,754.57,34.3
04/25/2018 10:01:29,2385,2385,88.6,-51.56,33.27,140.3,213.68,94.96,-999.25,95.2,-999.25,90.12,11572,2788.475,95.88,756.47,36.1
04/25/2018 10:01:30,2385,2385,88.5,-14.82,31.88,143.4,215.13,94.96,-999.25,94.96,-999.25,90.15,10361,2825.36,95.88,755.52,32.2
04/25/2018 10:01:31,2385,2385,88.5,16.66,32.3,144.1,215.72,94.72,-999.25,94.96,-999.25,90.09,10942,2856.985,95.88,754.57,31.1
04/25/2018 10:01:32,2385.1,2385.1,88.5,25.61,33.28,143.2,216.44,94.72,-999.25,95.44,-999.25,90.28,8269,2866.07,95.88,756.47,32.8
04/25/2018 10:01:33,2385.1,2385.1,88.4,37.73,34.45,139.5,217.63,95.2,-999.25,95.2,-999.25,89.89,9780,2878.345,95.88,757.42,34.1
04/25/2018 10:01:34,2385.2,2385.2,88.4,66.09,35.09,140.2,218.42,94.72,-999.25,95.2,-999.25,90.2,8187,2906.85,95.88,755.52,34.2
04/25/2018 10:01:35,2385.2,2385.2,88.4,87.47,33.62,139.2,218.48,94.96,-999.25,94.96,-999.25,89.79,9926,2928.375,95.88,755.52,34.2
04/25/2018 10:01:36,2385.2,2385.2,88.3,104.11,32.15,139.1,217.69,95.2,-999.25,94.72,-999.25,90.07,8453,2945.16,95.88,755.52,34.9
04/25/2018 10:01:37,2385.2,2385.2,88.3,118.35,35.65,138.6,215.65,94.96,-999.25,94.72,-999.25,89.79,10623,2959.545,95.88,754.57,35.2
04/25/2018 10:01:38,2385.3,2385.3,88.3,145.57,34.49,139.1,212.95,94.96,-999.25,94.72,-999.25,90.04,9469,2986.91,95.88,754.57,35.2
04/25/2018 10:01:39,2385.3,2385.3,88.3,180.89,34.97,138.7,209.01,94.96,-999.25,94.96,-999.25,89.87,10575,3022.365,95.88,755.52,36.4
04/25/2018 10:01:40,2385.3,2385.3,88.2,222.47,35.52,137.1,203.48,94.72,-999.25,95.2,-999.25,90.07,8824,3064.09,95.88,755.52,39.1
04/25/2018 10:01:41,2385.4,2385.4,88.2,252.8,35.74,135.7,197.56,94.96,-999.25,95.2,-999.25,89.81,11287,3094.575,95.88,756.47,38.7
04/25/2018 10:01:42,2385.4,2385.4,88.2,295.65,36.2,139.2,191.83,94.72,-999.25,94.96,-999.25,89.7,16141,3137.57,95.88,754.57,37.3
04/25/2018 10:01:43,2385.5,2385.5,88.1,363.54,35.71,139.6,185.51,94.96,-999.25,94.96,-999.25,89.96,17914,3205.605,95.88,755.52,35.3
04/25/2018 10:01:44,2385.5,2385.5,88.1,408.31,34.08,139.6,178.9,94.72,-999.25,95.2,-999.25,90.75,12325,3250.52,95.62,755.52,35.7
04/25/2018 10:01:45,2385.6,2385.6,88,450.15,36.51,136.4,172.84,95.2,-999.25,94.96,-999.25,89.98,16434,3292.495,95.27,756.47,38.1
04/25/2018 10:01:46,2385.6,2385.6,87.9,481.26,33.25,137.2,167.58,94.96,-999.25,95.2,-999.25,90.79,11062,3323.76,95.09,756.47,37
04/25/2018 10:01:47,2385.6,2385.6,87.9,487.56,36.14,137.8,163.1,94.96,-999.25,94.96,-999.25,89.84,15335,3330.205,94.91,755.52,36.4
04/25/2018 10:01:48,2385.7,2385.7,87.9,488.09,35.04,137.8,158.49,94.96,-999.25,94.72,-999.25,90.78,9630,3330.87,94.83,754.57,36.8
04/25/2018 10:01:49,2385.7,2385.7,87.8,485.62,36.53,135.4,153.69,94.96,-999.25,94.96,-999.25,89.71,14702,3328.555,94.83,755.52,39.7
04/25/2018 10:01:50,2385.7,2385.7,87.8,467,33.97,136.6,149.08,95.2,-999.25,94.72,-999.25,90.5,11002,3310.08,94.83,755.52,37.7
04/25/2018 10:01:51,2385.8,2385.8,87.8,452.09,36.75,138.1,145.33,94.72,-999.25,94.96,-999.25,89.57,16104,3295.315,94.83,754.57,37.9
04/25/2018 10:01:52,2385.8,2385.8,87.7,445.08,34.9,138.6,142.56,95.2,-999.25,94.96,-999.25,90.64,11096,3288.44,94.83,756.47,35.2
04/25/2018 10:01:53,2385.9,2385.9,87.7,471.85,37.55,146.3,140.46,94.49,-999.25,94.96,-999.25,89.61,18668,3315.365,94.83,753.63,35.3
04/25/2018 10:01:54,2386.1,2386.1,87.6,498.94,36.04,155.2,141.25,94.96,-999.25,95.2,-999.25,91.51,17026,3342.6,95.18,756.47,26.7
04/25/2018 10:01:55,2386.3,2386.3,87.4,503.29,37.34,151,145.99,94.72,-999.25,95.2,-999.25,91.43,14376,3347.095,95.53,755.52,33.2
04/25/2018 10:01:56,2386.4,2386.4,87.2,490.9,34.79,140.2,152.9,94.96,-999.25,94.96,-999.25,89.79,15137,3334.85,95.7,755.52,35.8
04/25/2018 10:01:57,2386.5,2386.5,87.1,492.5,36.04,135.5,161.46,94.96,-999.25,94.72,-999.25,89.98,17881,3336.595,95.88,754.57,39.4
04/25/2018 10:01:58,2386.5,2386.5,87,517.81,36.14,143.7,170.08,94.96,-999.25,94.96,-999.25,90.14,18840,3362.05,95.88,755.52,38.8
04/25/2018 10:01:59,2386.6,2386.6,87,526.54,36.52,145.1,178.96,95.2,-999.25,94.96,-999.25,90.89,12033,3370.915,95.96,756.47,32.7
04/25/2018 10:02:00,2386.7,2386.7,86.9,516.86,38.41,138.8,187.98,94.96,-999.25,94.96,-999.25,89.81,16096,3361.39,95.96,755.52,37.9
04/25/2018 10:02:01,2386.8,2386.8,86.8,528.93,37.32,139.3,197.86,94.96,-999.25,94.96,-999.25,90.68,10893,3373.605,95.96,755.52,36.3
04/25/2018 10:02:02,2386.9,2386.9,86.7,539.34,38.35,141.2,208.58,95.2,-999.25,94.96,-999.25,89.78,14796,3384.15,96.05,756.47,37.5
04/25/2018 10:02:03,2387,2387,86.6,550.41,36.45,141.5,219.91,94.96,-999.25,95.2,-999.25,90.64,11332,3395.365,96.05,756.47,32.4
04/25/2018 10:02:04,2387.1,2387.1,86.5,546.28,35.4,141.3,232.08,95.2,-999.25,95.2,-999.25,90.28,12494,3391.39,96.05,757.42,34.4
04/25/2018 10:02:05,2387.1,2387.1,86.4,507.11,35.94,145.8,244.59,94.72,-999.25,95.2,-999.25,90.45,11872,3352.365,96.05,755.52,31.7
04/25/2018 10:02:06,2387.3,2387.3,86.3,471.58,36.13,145.4,258.61,94.72,-999.25,94.96,-999.25,90.32,12869,3316.97,96.05,754.57,32.5
04/25/2018 10:02:07,2387.4,2387.4,86.2,440.67,35.46,139.5,273.48,94.72,-999.25,94.96,-999.25,89.9,12981,3286.215,96.05,754.57,35.3
04/25/2018 10:02:08,2387.5,2387.5,86.1,427.58,35.52,141.3,288.69,94.96,-999.25,94.96,-999.25,90.01,11272,3273.26,96.05,755.52,34.4
04/25/2018 10:02:09,2387.6,2387.6,86,418.45,36.32,143.2,300.41,94.96,-999.25,94.72,-999.25,90.03,11272,3264.285,96.05,754.57,32.5
04/25/2018 10:02:10,2387.7,2387.7,85.9,414.19,34.77,141.6,308.96,95.2,-999.25,94.96,-999.25,90.15,12966,3260.16,96.05,756.47,36.1
04/25/2018 10:02:11,2387.8,2387.8,85.8,445.57,36.26,139.9,315.02,94.72,-999.25,94.72,-999.25,89.34,17390,3291.695,96.05,753.63,37.2
04/25/2018 10:02:12,2387.9,2387.9,85.8,478.87,34.02,144.4,319.76,94.96,-999.25,95.2,-999.25,90.62,14095,3325.14,96.05,756.47,33.1
04/25/2018 10:02:13,2388,2388,85.6,485.98,34.78,142.8,326.21,94.96,-999.25,95.2,-999.25,90.11,16190,3332.385,95.96,756.47,34.6
04/25/2018 10:02:14,2388.1,2388.1,85.5,512.44,32.83,143,332.86,94.72,-999.25,94.72,-999.25,90.12,16190,3359,95.88,753.63,34.6
04/25/2018 10:02:15,2388.2,2388.2,85.4,547.01,34.64,141.4,338.98,94.72,-999.25,94.96,-999.25,90,16704,3393.715,95.88,754.57,35.9
04/25/2018 10:02:16,2388.3,2388.3,85.3,565.04,33.13,144.5,343.72,94.96,-999.25,94.96,-999.25,90.45,16745,3411.88,95.88,755.52,32.3
04/25/2018 10:02:17,2388.5,2388.5,85.1,573.76,33.83,141.8,348.26,94.96,-999.25,94.96,-999.25,90.37,16036,3420.755,95.88,755.52,34.4
04/25/2018 10:02:18,2388.6,2388.6,85,591.2,33.86,145.4,352.61,94.96,-999.25,94.96,-999.25,89.96,17787,3438.34,95.88,755.52,36.2
04/25/2018 10:02:19,2388.7,2388.7,84.9,615.32,32.69,144.5,356.62,94.72,-999.25,94.72,-999.25,90.43,13720,3462.605,95.88,753.63,32.8
04/25/2018 10:02:20,2388.8,2388.8,84.8,634.36,34.17,144,360.57,95.2,-999.25,95.2,-999.25,89.89,16685,3481.79,95.53,757.42,33.8
04/25/2018 10:02:21,2388.9,2388.9,84.7,630.24,34.24,145.2,362.81,95.44,-999.25,94.72,-999.25,90.45,12753,3477.805,95.18,756.47,30.9
04/25/2018 10:02:22,2389.1,2389.1,84.6,610.81,35.82,139.8,364.58,94.96,-999.25,94.96,-999.25,89.84,16711,3458.53,95.09,755.52,35.8
04/25/2018 10:02:23,2389.2,2389.2,84.4,618,35.61,137.3,367.02,95.2,-999.25,94.96,-999.25,90.12,16711,3465.855,95.44,756.47,38.6
04/25/2018 10:02:24,2389.2,2389.2,84.3,621.16,35.02,140.3,370.05,94.72,-999.25,95.2,-999.25,90.04,18079,3469.16,95.62,755.52,38.8
04/25/2018 10:02:25,2389.3,2389.3,84.3,610.7,34.92,147.3,373.14,94.96,-999.25,95.2,-999.25,90.84,18079,3458.855,95.27,756.47,32.7
04/25/2018 10:02:26,2389.5,2389.5,84.1,593.86,35.94,143.9,378.01,94.72,-999.25,94.72,-999.25,90.78,17502,3442.16,95.09,753.63,35.2
04/25/2018 10:02:27,2389.6,2389.6,84,578.62,35.86,143,383.8,94.72,-999.25,95.2,-999.25,90.23,17502,3427.065,95.09,755.52,35.2
04/25/2018 10:02:28,2389.7,2389.7,83.9,576.8,33.79,141.8,387.75,95.2,-999.25,94.96,-999.25,90.43,15347,3425.38,95.18,756.47,35.3
04/25/2018 10:02:29,2389.8,2389.8,83.8,582.4,35.4,143.9,390.39,95.2,-999.25,94.96,-999.25,89.92,17731,3431.135,95.53,756.47,35.5
04/25/2018 10:02:30,2389.9,2389.9,83.7,570.11,35.6,146.7,392.89,95.2,-999.25,95.2,-999.25,90.59,11358,3418.99,95.7,757.42,30
04/25/2018 10:02:31,2390,2390,83.6,547.29,35.54,141.5,396.37,94.96,-999.25,94.96,-999.25,89.82,17060,3396.315,95.88,755.52,33.5
04/25/2018 10:02:32,2390.2,2390.2,83.4,544.02,34.54,140.9,398.68,94.72,-999.25,94.96,-999.25,90.21,15118,3393.19,95.96,754.57,34.3
04/25/2018 10:02:33,2390.2,2390.2,83.3,540.4,33.72,144.1,400.46,95.2,-999.25,94.72,-999.25,90.07,15395,3389.715,95.96,755.52,33.5
04/25/2018 10:02:34,2390.4,2390.4,83.3,527.62,33.47,146.2,401.57,95.2,-999.25,94.96,-999.25,90.39,14155,3377.08,95.96,756.47,28.9
04/25/2018 10:02:35,2390.5,2390.5,83.1,514.69,34.21,143,402.89,94.72,-999.25,94.72,-999.25,90.21,16025,3364.285,95.96,753.63,34.3
04/25/2018 10:02:36,2390.6,2390.6,83,503.71,35.37,143.1,403.94,95.2,-999.25,95.2,-999.25,90.4,15789,3353.45,95.96,757.42,32.5
04/25/2018 10:02:37,2390.7,2390.7,82.9,493.91,35.46,140.8,404.21,94.72,-999.25,95.2,-999.25,90.43,16306,3343.805,95.96,755.52,34.1
04/25/2018 10:02:38,2390.8,2390.8,82.8,489.4,34.27,144.3,404.08,94.72,-999.25,94.96,-999.25,90.09,16306,3339.43,95.96,754.57,33.3
04/25/2018 10:02:39,2390.9,2390.9,82.7,469.25,34.04,144.7,403.02,94.49,-999.25,94.72,-999.25,90.36,15302,3319.435,95.96,752.68,32.5
04/25/2018 10:02:40,2391,2391,82.6,468.33,34.51,146.3,403.94,95.2,-999.25,95.2,-999.25,90.12,15658,3318.66,95.96,757.42,31.8
04/25/2018 10:02:41,2391.2,2391.2,82.4,468.05,36.11,145.3,404.08,94.96,-999.25,94.96,-999.25,90.56,14117,3318.525,95.96,755.52,32.2
04/25/2018 10:02:42,2391.3,2391.3,82.3,464.02,35.47,141.7,404.01,95.2,-999.25,94.96,-999.25,89.65,17573,3314.64,95.53,756.47,34.1
04/25/2018 10:02:43,2391.4,2391.4,82.2,466.25,34.53,139.9,403.75,94.96,-999.25,94.96,-999.25,90.61,12966,3317.005,95.27,755.52,38.5
04/25/2018 10:02:44,2391.4,2391.4,82.1,466.59,35.23,135.9,404.08,94.72,-999.25,94.72,-999.25,89.81,18158,3317.5,95.09,753.63,39.7
04/25/2018 10:02:45,2391.5,2391.5,82.1,475.1,35.02,141.1,404.21,94.96,-999.25,94.72,-999.25,90.7,15819,3326.155,94.91,754.57,37.1
04/25/2018 10:02:46,2391.6,2391.6,82,470.35,35.29,141.9,402.76,94.72,-999.25,94.96,-999.25,90.26,17292,3321.55,94.83,754.57,33
04/25/2018 10:02:47,2391.6,2391.6,81.9,474.08,35.42,143.1,399.99,94.72,-999.25,94.72,-999.25,90.51,16242,3325.425,94.83,753.63,32.4
04/25/2018 10:02:48,2391.7,2391.7,81.9,474.64,35.73,142,396.97,94.96,-999.25,95.2,-999.25,90.32,16902,3326.13,94.83,756.47,32.9
04/25/2018 10:02:49,2391.8,2391.8,81.8,460.73,37.08,143.2,393.68,94.96,-999.25,95.44,-999.25,90.57,16647,3312.365,94.83,757.42,31.5
04/25/2018 10:02:50,2391.9,2391.9,81.7,455.22,36.38,140.3,390.38,94.72,-999.25,94.72,-999.25,90.39,18754,3306.99,94.83,753.63,37.1
04/25/2018 10:02:51,2392,2392,81.6,466.09,34.75,140.7,386.44,95.2,-999.25,94.96,-999.25,90.4,18087,3318.015,94.83,756.47,34.8
04/25/2018 10:02:52,2392.1,2392.1,81.5,462.63,36.54,138.9,382.35,95.2,-999.25,94.96,-999.25,90.5,17742,3314.7,94.91,756.47,36.5
04/25/2018 10:02:53,2392.1,2392.1,81.4,462.21,36.12,146.2,377.48,95.2,-999.25,94.96,-999.25,90.45,18447,3314.425,95.27,756.47,35.1
04/25/2018 10:02:54,2392.2,2392.2,81.4,462.99,36.01,146.3,372.42,95.2,-999.25,94.96,-999.25,90.75,12858,3315.35,95.7,756.47,28
04/25/2018 10:02:55,2392.4,2392.4,81.2,459.31,35.21,143.4,366.43,94.96,-999.25,94.72,-999.25,89.71,15362,3311.815,95.96,754.57,31.1
04/25/2018 10:02:56,2392.5,2392.5,81.1,478.43,33.96,140.1,361.42,94.96,-999.25,95.2,-999.25,90.12,12869,3331.08,96.05,756.47,34.6
